Datetime,Mission ID,Mission,Mission Attempt,Type,Doll,Rarity,Core,RESCUE_DOLL_EQUIP_TYPE,RESCUE_DOLL_EQUIP_NAME,RESCUE_DOLL_EQUIP_STAR
2020-11-20 12:05:58,104,Betrayal IV,6228,HG,M1911,2,0,,,
2020-11-20 12:18:39,104,Betrayal IV,6229,MG,LWMMG,2,0,,,
2020-11-20 12:19:15,104,Betrayal IV,6229,RF,SKS,2,0,,,
2020-11-20 12:20:24,104,Betrayal IV,6229,AR,AK-47,3,1,,,
2020-11-20 12:21:10,104,Betrayal IV,6229,SMG,M38,2,0,,,
2020-11-20 12:23:45,104,Betrayal IV,6230,MG,LWMMG,2,0,,,
2020-11-20 12:24:53,104,Betrayal IV,6230,AR,Gr G3,2,0,,,
2020-11-20 12:28:20,104,Betrayal IV,6231,HG,FF FNP9,2,0,,,
2020-11-20 12:28:56,104,Betrayal IV,6231,MG,LWMMG,2,0,,,
2020-11-20 12:29:33,104,Betrayal IV,6231,AR,FF FNC,3,1,,,
2020-11-20 12:30:09,104,Betrayal IV,6231,SMG,Type64,2,0,,,
2020-11-20 12:30:56,104,Betrayal IV,6231,AR,FF F2000,2,0,,,
2020-11-20 12:33:00,104,Betrayal IV,6232,RF,M14,3,1,,,
2020-11-20 12:33:36,104,Betrayal IV,6232,HG,M9,3,1,,,
2020-11-20 12:34:14,104,Betrayal IV,6232,HG,Bren Ten,2,0,,,
2020-11-20 12:34:50,104,Betrayal IV,6232,RF,FF FN49,2,0,,,
2020-11-20 12:35:37,104,Betrayal IV,6232,RF,FF FN49,2,0,,,
2020-11-20 12:40:43,104,Betrayal IV,6233,SMG,Micro Uzi,3,1,,,
2020-11-20 12:41:19,104,Betrayal IV,6233,MG,MG34,2,0,,,
2020-11-20 12:41:55,104,Betrayal IV,6233,MG,AAT-52,2,0,,,
2020-11-20 12:42:32,104,Betrayal IV,6233,SMG,Spectre M4,2,0,,,
2020-11-20 12:43:17,104,Betrayal IV,6233,HG,Bren Ten,2,0,,,
2020-11-20 12:45:32,104,Betrayal IV,6234,RF,SKS,2,0,,,
2020-11-20 12:46:08,104,Betrayal IV,6234,MG,LWMMG,2,0,,,
2020-11-20 12:46:44,104,Betrayal IV,6234,SMG,Micro Uzi,3,1,,,
2020-11-20 12:53:51,104,Betrayal IV,6235,SMG,M3,2,0,,,
2020-11-20 12:54:29,104,Betrayal IV,6235,SMG,M3,2,0,,,
2020-11-20 12:55:05,104,Betrayal IV,6235,SMG,M38,2,0,,,
2020-11-20 12:55:51,104,Betrayal IV,6235,AR,Galil,2,0,,,
2020-11-20 12:57:45,104,Betrayal IV,6236,AR,FF FNC,3,1,,,
2020-11-20 12:58:21,104,Betrayal IV,6236,MG,M2HB,3,1,,,
2020-11-20 12:59:30,104,Betrayal IV,6236,MG,AAT-52,2,0,,,
2020-11-20 13:00:17,104,Betrayal IV,6236,HG,Bren Ten,2,0,,,
2020-11-20 16:19:20,104,Betrayal IV,6237,AR,FF F2000,2,0,,,
2020-11-20 16:19:57,104,Betrayal IV,6237,MG,AAT-52,2,0,,,
2020-11-20 16:20:33,104,Betrayal IV,6237,AR,Galil,2,0,,,
2020-11-20 16:21:10,104,Betrayal IV,6237,RF,SKS,2,0,,,
2020-11-20 16:21:56,104,Betrayal IV,6237,SMG,Spectre M4,2,0,,,
2020-11-20 16:27:33,104,Betrayal IV,6238,HG,Bren Ten,2,0,,,
2020-11-20 16:28:11,104,Betrayal IV,6238,MG,MG34,2,0,,,
2020-11-20 16:28:48,104,Betrayal IV,6238,MG,AAT-52,2,0,,,
2020-11-20 16:29:25,104,Betrayal IV,6238,SMG,M3,2,0,,,
2020-11-20 16:30:12,104,Betrayal IV,6238,SMG,PP-2000,2,0,,,
2020-11-20 16:32:09,104,Betrayal IV,6239,SMG,M38,2,0,,,
2020-11-20 16:32:47,104,Betrayal IV,6239,MG,LWMMG,2,0,,,
2020-11-20 16:33:24,104,Betrayal IV,6239,SMG,PP-2000,2,0,,,
2020-11-20 16:34:02,104,Betrayal IV,6239,AR,AS Val,4,3,,,
2020-11-20 16:34:49,104,Betrayal IV,6239,HG,P38,2,0,,,
2020-11-20 16:49:02,104,Betrayal IV,6240,HG,M9,3,1,,,
2020-11-20 16:49:39,104,Betrayal IV,6240,SMG,M3,2,0,,,
2020-11-20 16:50:16,104,Betrayal IV,6240,RF,FF FN49,2,0,,,
2020-11-20 16:50:53,104,Betrayal IV,6240,SMG,Skorpion,3,1,,,
2020-11-20 16:51:40,104,Betrayal IV,6240,SMG,M3,2,0,,,
2020-11-20 16:53:31,104,Betrayal IV,6241,HG,Bren Ten,2,0,,,
2020-11-20 16:54:08,104,Betrayal IV,6241,AR,FF F2000,2,0,,,
2020-11-20 16:55:25,104,Betrayal IV,6241,AR,FF F2000,2,0,,,
2020-11-20 16:59:15,104,Betrayal IV,6242,AR,Galil,2,0,,,
2020-11-20 16:59:56,104,Betrayal IV,6242,RF,FF FN49,2,0,,,
2020-11-20 17:01:12,104,Betrayal IV,6242,HG,FF FNP9,2,0,,,
2020-11-20 17:02:02,104,Betrayal IV,6242,HG,FF FNP9,2,0,,,
2020-11-20 17:04:46,104,Betrayal IV,6243,HG,C96,3,1,,,
2020-11-20 17:05:26,104,Betrayal IV,6243,SMG,PP-2000,2,0,,,
2020-11-20 17:06:06,104,Betrayal IV,6243,MG,MG34,2,0,,,
2020-11-20 17:06:56,104,Betrayal IV,6243,SMG,M3,2,0,,,
2020-11-20 17:11:49,104,Betrayal IV,6244,AR,Galil,2,0,,,
2020-11-20 17:12:30,104,Betrayal IV,6244,HG,M1911,2,0,,,
2020-11-20 17:13:12,104,Betrayal IV,6244,SMG,M38,2,0,,,
2020-11-20 17:13:52,104,Betrayal IV,6244,MG,LWMMG,2,0,,,
2020-11-20 17:14:45,104,Betrayal IV,6244,AR,FF F2000,2,0,,,
2020-11-20 17:17:42,104,Betrayal IV,6245,HG,Bren Ten,2,0,,,
2020-11-20 17:19:04,104,Betrayal IV,6245,MG,MG34,2,0,,,
2020-11-20 17:19:56,104,Betrayal IV,6245,SMG,Skorpion,3,1,,,
2020-11-20 17:24:54,104,Betrayal IV,6246,MG,MG34,2,0,,,
2020-11-20 17:26:11,104,Betrayal IV,6246,SMG,PP-2000,2,0,,,
2020-11-20 17:27:02,104,Betrayal IV,6246,HG,Bren Ten,2,0,,,
2020-11-20 18:26:17,104,Betrayal IV,6247,HG,Makarov,3,1,,,
2020-11-20 18:26:54,104,Betrayal IV,6247,AR,Gr G3,2,0,,,
2020-11-20 18:28:03,104,Betrayal IV,6247,HG,Makarov,3,1,,,
2020-11-20 18:28:50,104,Betrayal IV,6247,SMG,Spectre M4,2,0,,,
2020-11-20 19:16:40,104,Betrayal IV,6248,SMG,Type64,2,0,,,
2020-11-20 19:17:17,104,Betrayal IV,6248,AR,FF F2000,2,0,,,
2020-11-20 19:17:54,104,Betrayal IV,6248,MG,AAT-52,2,0,,,
2020-11-20 19:20:22,104,Betrayal IV,6249,SMG,M38,2,0,,,
2020-11-20 19:21:01,104,Betrayal IV,6249,AR,FF F2000,2,0,,,
2020-11-20 19:22:11,104,Betrayal IV,6249,MG,MG34,2,0,,,
2020-11-20 19:22:58,104,Betrayal IV,6249,SMG,M3,2,0,,,
2020-11-20 19:24:56,104,Betrayal IV,6250,SMG,Spectre M4,2,0,,,
2020-11-20 19:25:34,104,Betrayal IV,6250,SMG,PP-90,4,3,,,
2020-11-20 19:26:12,104,Betrayal IV,6250,RF,M14,3,1,,,
2020-11-20 19:26:49,104,Betrayal IV,6250,HG,M9,3,1,,,
2020-11-20 19:29:52,104,Betrayal IV,6251,SMG,PP-2000,2,0,,,
2020-11-20 19:30:30,104,Betrayal IV,6251,MG,MG34,2,0,,,
2020-11-20 19:31:08,104,Betrayal IV,6251,HG,P38,2,0,,,
2020-11-20 19:31:46,104,Betrayal IV,6251,SMG,Spectre M4,2,0,,,
2020-11-20 19:32:33,104,Betrayal IV,6251,HG,FF FNP9,2,0,,,
2020-11-20 19:35:04,104,Betrayal IV,6252,SMG,M3,2,0,,,
2020-11-20 19:35:42,104,Betrayal IV,6252,AR,AK-47,3,1,,,
2020-11-20 19:36:20,104,Betrayal IV,6252,HG,Bren Ten,2,0,,,
2020-11-20 19:37:07,104,Betrayal IV,6252,RF,SKS,2,0,,,
2020-11-20 22:45:24,10382,Open Bag Surprise,106,MG,MG34,2,0,,,
2020-11-20 22:45:51,10382,Open Bag Surprise,106,HG,Bren Ten,2,0,,,
2020-11-20 22:46:09,10382,Open Bag Surprise,106,RF,SKS,2,0,,,
2020-11-20 22:48:25,10382,Open Bag Surprise,107,HG,FF FNP9,2,0,,,
2020-11-20 22:48:51,10382,Open Bag Surprise,107,HG,P38,2,0,,,
2020-11-20 22:49:09,10382,Open Bag Surprise,107,SMG,Type64,2,0,,,
2020-11-20 22:50:28,10382,Open Bag Surprise,108,AR,Galil,2,0,,,
2020-11-20 22:50:54,10382,Open Bag Surprise,108,SMG,M38,2,0,,,
2020-11-20 22:51:12,10382,Open Bag Surprise,108,SMG,Type64,2,0,,,
2020-11-20 22:52:02,10382,Open Bag Surprise,109,MG,AAT-52,2,0,,,
2020-11-20 22:52:29,10382,Open Bag Surprise,109,HG,P38,2,0,,,
2020-11-20 22:52:47,10382,Open Bag Surprise,109,HG,P38,2,0,,,
2020-11-20 22:55:49,10382,Open Bag Surprise,110,MG,AAT-52,2,0,,,
2020-11-20 22:56:16,10382,Open Bag Surprise,110,MG,AAT-52,2,0,,,
2020-11-20 22:56:35,10382,Open Bag Surprise,110,MG,LWMMG,2,0,,,
2020-11-20 22:57:31,10382,Open Bag Surprise,111,HG,Bren Ten,2,0,,,
2020-11-20 22:57:57,10382,Open Bag Surprise,111,RF,FF FN49,2,0,,,
2020-11-20 22:58:15,10382,Open Bag Surprise,111,SMG,Type64,2,0,,,
2020-11-20 23:00:39,40,Eradicate the Disturbance,273,AR,L85A1,2,0,,,
2020-11-20 23:01:15,40,Eradicate the Disturbance,273,AR,L85A1,2,0,,,
2020-11-20 23:01:31,40,Eradicate the Disturbance,273,RF,FF FN49,2,0,,,
2020-11-20 23:03:29,40,Eradicate the Disturbance,274,HG,P38,2,0,,,
2020-11-20 23:03:44,40,Eradicate the Disturbance,274,RF,SVT-38,2,0,,,
2020-11-20 23:12:19,104,Betrayal IV,6253,RF,SKS,2,0,,,
2020-11-20 23:12:55,104,Betrayal IV,6253,AR,Galil,2,0,,,
2020-11-20 23:13:32,104,Betrayal IV,6253,HG,Bren Ten,2,0,,,
2020-11-20 23:14:09,104,Betrayal IV,6253,SMG,Micro Uzi,3,1,,,
2020-11-20 23:14:55,104,Betrayal IV,6253,SMG,M38,2,0,,,
2020-11-20 23:17:22,104,Betrayal IV,6254,RF,FF FN49,2,0,,,
2020-11-20 23:17:59,104,Betrayal IV,6254,SMG,M3,2,0,,,
2020-11-20 23:18:35,104,Betrayal IV,6254,AR,FF F2000,2,0,,,
2020-11-20 23:19:20,104,Betrayal IV,6254,HG,P38,2,0,,,
2020-11-20 23:21:06,104,Betrayal IV,6255,SMG,Ingram,3,1,,,
2020-11-20 23:21:42,104,Betrayal IV,6255,MG,MG34,2,0,,,
2020-11-20 23:22:18,104,Betrayal IV,6255,HG,Bren Ten,2,0,,,
2020-11-20 23:22:54,104,Betrayal IV,6255,HG,P38,2,0,,,
2020-11-20 23:23:40,104,Betrayal IV,6255,SMG,Spectre M4,2,0,,,
2020-11-20 23:28:16,104,Betrayal IV,6256,AR,Gr G3,2,0,,,
2020-11-20 23:28:52,104,Betrayal IV,6256,RF,FF FN49,2,0,,,
2020-11-20 23:29:28,104,Betrayal IV,6256,HG,M9,3,1,,,
2020-11-20 23:30:04,104,Betrayal IV,6256,RF,SKS,2,0,,,
2020-11-20 23:32:41,104,Betrayal IV,6257,MG,LWMMG,2,0,,,
2020-11-20 23:33:17,104,Betrayal IV,6257,HG,P38,2,0,,,
2020-11-20 23:33:54,104,Betrayal IV,6257,HG,C96,3,1,,,
2020-11-20 23:34:30,104,Betrayal IV,6257,MG,LWMMG,2,0,,,
2020-11-20 23:35:15,104,Betrayal IV,6257,HG,M9,3,1,,,
2020-11-20 23:37:08,104,Betrayal IV,6258,MG,MG42,3,1,,,
2020-11-20 23:37:44,104,Betrayal IV,6258,SMG,M38,2,0,,,
2020-11-20 23:38:21,104,Betrayal IV,6258,RF,SKS,2,0,,,
2020-11-20 23:38:57,104,Betrayal IV,6258,RF,FF FN49,2,0,,,
2020-11-20 23:39:43,104,Betrayal IV,6258,MG,MG34,2,0,,,
2020-11-20 23:42:17,104,Betrayal IV,6259,SMG,M3,2,0,,,
2020-11-20 23:42:53,104,Betrayal IV,6259,AR,FF F2000,2,0,,,
2020-11-20 23:43:29,104,Betrayal IV,6259,HG,Bren Ten,2,0,,,
2020-11-20 23:44:05,104,Betrayal IV,6259,RF,SKS,2,0,,,
2020-11-20 23:47:10,104,Betrayal IV,6260,HG,M1911,2,0,,,
2020-11-20 23:47:45,104,Betrayal IV,6260,SMG,Spectre M4,2,0,,,
2020-11-20 23:48:22,104,Betrayal IV,6260,RF,SKS,2,0,,,
2020-11-20 23:52:35,104,Betrayal IV,6261,SMG,Spectre M4,2,0,,,
2020-11-20 23:53:11,104,Betrayal IV,6261,HG,FF FNP9,2,0,,,
2020-11-20 23:53:47,104,Betrayal IV,6261,SMG,M38,2,0,,,
2020-11-20 23:54:33,104,Betrayal IV,6261,HG,Makarov,3,1,,,
2020-11-21 21:41:35,90029,Eagle and Jackdaw I,1319,,,,,M993 Armor-Piercing Ammo,M993 Armor-Piercing Ammo,3
2020-11-21 21:41:59,90029,Eagle and Jackdaw I,1319,,,,,EOT 506,EOT 506,2
2020-11-21 21:42:24,90029,Eagle and Jackdaw I,1319,,,,,Camouflage Cape,Camouflage Cape,3
2020-11-21 21:42:46,90029,Eagle and Jackdaw I,1319,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-21 21:47:16,90029,Eagle and Jackdaw I,1320,,,,,FMJ High-Velocity Ammo,FMJ High-Velocity Ammo,2
2020-11-21 21:47:40,90029,Eagle and Jackdaw I,1320,,,,,IOP T1 Exoskeleton,IOP T1 Exoskeleton,2
2020-11-21 21:48:25,90029,Eagle and Jackdaw I,1320,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2020-11-21 21:49:59,90029,Eagle and Jackdaw I,1321,,,,,IOP X1 Exoskeleton,IOP X1 Exoskeleton,2
2020-11-21 21:50:24,90029,Eagle and Jackdaw I,1321,,,,,AC1 Suppressor,AC1 Suppressor,2
2020-11-21 21:50:48,90029,Eagle and Jackdaw I,1321,,,,,EOT 512,EOT 512,3
2020-11-21 21:51:13,90029,Eagle and Jackdaw I,1321,,,,,M61 Armor-Piercing Ammo,M61 Armor-Piercing Ammo,2
2020-11-21 21:51:37,90029,Eagle and Jackdaw I,1321,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,3
2020-11-21 21:52:37,90029,Eagle and Jackdaw I,1322,,,,,ILM Hollow-Point Ammo,ILM Hollow-Point Ammo,2
2020-11-21 21:53:02,90029,Eagle and Jackdaw I,1322,,,,,PEQ-15,PEQ-15,4
2020-11-21 21:53:26,90029,Eagle and Jackdaw I,1322,,,,,PEQ-2,PEQ-2,2
2020-11-21 21:53:51,90029,Eagle and Jackdaw I,1322,,,,,FST Slug,FST Slug,3
2020-11-21 23:29:16,10382,Open Bag Surprise,112,AR,FF F2000,2,0,,,
2020-11-21 23:29:54,10382,Open Bag Surprise,112,MG,MG34,2,0,,,
2020-11-21 23:31:01,10382,Open Bag Surprise,113,MG,AAT-52,2,0,,,
2020-11-21 23:31:38,10382,Open Bag Surprise,113,HG,FF FNP9,2,0,,,
2020-11-21 23:32:46,10382,Open Bag Surprise,114,AR,FF F2000,2,0,,,
2020-11-21 23:33:10,10382,Open Bag Surprise,114,HG,FF FNP9,2,0,,,
2020-11-21 23:33:27,10382,Open Bag Surprise,114,MG,AAT-52,2,0,,,
2020-11-22 00:22:31,10382,Open Bag Surprise,115,MG,LWMMG,2,0,,,
2020-11-22 00:22:57,10382,Open Bag Surprise,115,SMG,Spectre M4,2,0,,,
2020-11-22 00:23:14,10382,Open Bag Surprise,115,AR,FF F2000,2,0,,,
2020-11-22 00:24:07,10382,Open Bag Surprise,116,HG,Astra,3,1,,,
2020-11-22 00:24:32,10382,Open Bag Surprise,116,HG,P38,2,0,,,
2020-11-22 00:24:49,10382,Open Bag Surprise,116,SMG,Type64,2,0,,,
2020-11-22 00:25:34,10382,Open Bag Surprise,117,RF,FF FN49,2,0,,,
2020-11-22 00:26:12,10382,Open Bag Surprise,117,MG,LWMMG,2,0,,,
2020-11-22 00:27:20,24,Field Samples IV,25,SMG,IDW,2,0,,,
2020-11-22 00:28:26,24,Field Samples IV,25,HG,MP-446,2,0,,,
2020-11-22 00:28:42,24,Field Samples IV,25,HG,P38,2,0,,,
