Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2021-02-01 18:57:13,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2021-02-01 18:57:15,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-02-02 05:28:20,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-02-02 05:28:20,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-02-02 05:28:25,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-02 05:28:26,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-02 05:28:26,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-02 05:28:48,GUN,HEAVY-2,8000/1000/8000/4000,SG,165,M1014,★★★★
2021-02-02 05:28:57,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-02-02 05:28:57,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-02-02 05:28:57,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-02-02 06:02:31,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2021-02-02 06:02:31,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2021-02-02 06:02:38,EQUIP,NORMAL,10/10/10/10,NIGHTEQUIP,14,PEQ-5,★★★
2021-02-02 06:02:42,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-02-02 06:02:42,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-02-02 06:02:44,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-02-02 08:40:48,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-02-02 08:40:48,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2021-02-02 08:40:48,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-02-02 09:29:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2021-02-02 09:29:52,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-02-02 09:29:52,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-02-02 12:30:09,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2021-02-02 12:30:09,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2021-02-02 12:30:09,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-02-02 18:55:23,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-02-02 18:55:23,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★
2021-02-02 18:55:25,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-02-03 03:21:30,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2021-02-03 03:21:30,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2021-02-03 03:21:39,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-02-03 03:21:40,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-02-03 03:21:42,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2021-02-03 03:21:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-03 03:21:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-03 03:21:46,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-03 04:24:48,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2021-02-03 04:24:48,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-02-03 04:24:54,EQUIP,NORMAL,10/10/10/10,SUPPRESSOR,63,AC1 Suppressor,★★
2021-02-03 04:24:56,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-02-03 04:24:58,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2021-02-03 04:24:59,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2021-02-04 04:16:48,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2021-02-04 04:16:49,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-02-04 04:16:55,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-04 04:16:55,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-04 04:16:55,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-04 04:46:12,EQUIP,NORMAL,10/10/10/10,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-02-04 05:23:23,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-02-04 05:23:23,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2021-02-05 02:39:15,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2021-02-05 02:39:16,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2021-02-05 02:39:26,EQUIP,NORMAL,180/180/10/50,HP,72,ILM Hollow-Point Ammo,★★★★★
2021-02-05 02:39:26,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-05 02:39:26,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-05 03:40:07,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-02-05 03:40:07,GUN,NORMAL,30/30/30/30,HG,14,Astra,★★★
2021-02-05 03:40:14,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,63,AC1 Suppressor,★★
2021-02-06 05:44:16,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-02-06 05:44:16,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-02-06 05:44:22,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-06 05:44:22,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-02-06 05:44:22,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-06 05:59:43,EQUIP,NORMAL,120/92/60/152,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2021-02-06 06:10:38,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2021-02-06 06:10:38,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-02-06 13:01:40,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2021-02-06 13:01:40,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2021-02-06 13:01:40,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-02-06 14:59:54,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-02-06 21:26:28,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2021-02-06 21:26:30,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3 Exoskeleton,★★★★
2021-02-06 21:26:32,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2021-02-07 03:54:59,EQUIP,NORMAL,180/180/10/50,HP,70,ILM Hollow-Point Ammo,★★★
2021-02-07 03:54:59,EQUIP,NORMAL,180/180/10/50,HP,71,ILM Hollow-Point Ammo,★★★★
2021-02-07 03:55:04,EQUIP,NORMAL,120/92/60/152,XEXO,55,IOP X1 Exoskeleton,★★
2021-02-07 03:55:06,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2021-02-07 03:55:08,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2021-02-07 03:55:24,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-02-07 03:55:24,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2021-02-07 04:19:15,EQUIP,NORMAL,120/92/60/152,CLOAK,87,Ragged Cape,★★
2021-02-07 05:13:09,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-02-07 05:13:09,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-03-02 16:26:47,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-03-02 16:26:47,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-03-02 16:27:05,EQUIP,NORMAL,120/92/60/152,ARMORPLATE,44,Type 3 Armor Plate,★★★★★
2021-03-06 20:50:30,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2021-03-06 20:50:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2021-03-06 20:50:32,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-06 23:00:43,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2021-03-06 23:00:43,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-03-06 23:00:51,EQUIP,NORMAL,180/180/10/50,HP,71,ILM Hollow-Point Ammo,★★★★
2021-03-06 23:00:51,EQUIP,NORMAL,180/180/10/50,HP,71,ILM Hollow-Point Ammo,★★★★
2021-03-06 23:00:56,EQUIP,NORMAL,120/92/60/152,CLOAK,87,Ragged Cape,★★
2021-03-06 23:53:28,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-03-06 23:53:28,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-03-06 23:53:38,EQUIP,NORMAL,120/92/60/152,XEXO,55,IOP X1 Exoskeleton,★★
2021-03-06 23:53:41,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2021-03-06 23:53:43,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-07 00:48:12,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-07 01:32:51,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-07 01:32:53,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-03-07 09:39:53,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-07 09:39:54,EQUIP,HEAVY-1,500/500/500/500,CLOAK,89,Urban Camouflage Cape,★★★★
2021-03-07 16:26:08,EQUIP,HEAVY-1,500/500/500/500,FAIRY,17,Illumination Fairy,★
2021-03-07 16:26:10,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2021-03-07 18:07:28,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-07 21:15:32,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2021-03-07 23:09:37,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-03-07 23:09:37,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-03-07 23:09:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-03-07 23:09:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-03-07 23:09:46,EQUIP,NORMAL,180/180/10/50,HP,69,ILM Hollow-Point Ammo,★★
2021-03-07 23:09:52,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2021-03-07 23:44:47,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2021-03-07 23:44:47,GUN,NORMAL,30/30/30/30,HG,6,Tokarev,★★★
2021-03-07 23:44:57,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,63,AC1 Suppressor,★★
2021-03-08 09:48:42,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2021-03-08 09:48:44,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-08 11:20:39,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-03-08 12:10:57,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-08 13:11:59,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2021-03-09 01:26:27,GUN,NORMAL,30/30/30/30,HG,6,Tokarev,★★★
2021-03-09 01:26:27,GUN,NORMAL,30/30/30/30,HG,139,Bren Ten,★★
2021-03-09 01:26:42,EQUIP,NORMAL,120/92/60/152,TEXO,37,IOP T1 Exoskeleton,★★
2021-03-09 01:26:42,EQUIP,NORMAL,120/92/60/152,CLOAK,87,Ragged Cape,★★
2021-03-09 01:26:42,EQUIP,NORMAL,120/92/60/152,NIGHTEQUIP,13,PEQ-2,★★
2021-03-09 01:26:53,GUN,HEAVY-1,8000/1000/8000/4000,AR,61,StG44,★★★
2021-03-09 01:32:36,EQUIP,HEAVY-1,500/500/500/500,FAIRY,3,Armor Fairy,★
2021-03-09 01:32:36,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2021-03-09 01:32:36,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2021-03-09 08:51:57,EQUIP,NORMAL,120/92/60/152,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-09 08:52:01,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2021-03-09 08:52:01,EQUIP,HEAVY-1,500/500/500/500,HOLO,8,EOT 518,★★★★★
2021-03-09 08:52:01,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-09 08:52:14,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2021-03-09 08:52:14,GUN,NORMAL,30/30/30/30,HG,11,P08,★★★
2021-03-09 11:39:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,16,Rescue Fairy,★
2021-03-09 11:39:48,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-09 11:39:48,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2021-03-09 12:24:45,EQUIP,HEAVY-1,500/500/500/500,REDDOT,11,COG M150,★★★★
2021-03-09 18:17:45,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-09 18:17:45,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-09 18:17:45,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2021-03-09 19:23:18,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,Barrier Fairy,★
2021-03-09 19:23:18,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-09 19:23:18,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-03-09 20:09:02,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2021-03-09 20:09:02,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-03-09 22:03:28,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2021-03-09 22:03:28,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2021-03-09 22:03:34,EQUIP,NORMAL,120/92/60/152,CLOAK,87,Ragged Cape,★★
2021-03-09 22:03:34,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,63,AC1 Suppressor,★★
2021-03-09 22:03:34,EQUIP,NORMAL,120/92/60/152,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-09 22:03:41,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-09 22:03:41,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-09 22:21:10,EQUIP,NORMAL,120/92/60/152,NIGHTEQUIP,13,PEQ-2,★★
2021-03-09 22:27:40,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-09 22:27:40,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-10 01:01:40,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-03-10 01:01:40,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2021-03-10 01:01:51,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-10 01:01:52,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2021-03-10 01:01:52,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-10 01:36:57,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-10 01:36:57,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-10 01:36:57,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-10 09:30:42,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-10 09:30:42,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-10 09:30:42,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-10 10:29:16,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-10 10:29:16,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-10 10:29:16,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-10 22:31:15,GUN,NORMAL,30/30/30/30,HG,2,M1911,★★
2021-03-10 22:31:15,GUN,NORMAL,30/30/30/30,HG,8,Makarov,★★★
2021-03-10 22:31:22,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-03-10 22:31:22,EQUIP,NORMAL,120/92/60/152,CLOAK,87,Ragged Cape,★★
2021-03-10 22:31:22,EQUIP,NORMAL,120/92/60/152,CLOAK,88,Camouflage Cape,★★★
2021-03-10 22:31:26,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-10 22:31:26,EQUIP,HEAVY-1,500/500/500/500,FAIRY,15,Command Fairy,★
2021-03-10 22:31:26,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-10 23:18:22,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-03-10 23:18:22,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2021-03-10 23:22:22,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,63,AC1 Suppressor,★★
2021-03-10 23:22:24,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-10 23:22:27,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-11 00:55:32,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2021-03-11 00:55:33,EQUIP,HEAVY-1,500/500/500/500,REDDOT,12,ITI MARS,★★★★★
2021-03-11 07:55:19,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-11 07:55:19,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-11 07:55:20,EQUIP,HEAVY-1,500/500/500/500,FAIRY,4,Shield Fairy,★
2021-03-11 09:05:53,EQUIP,HEAVY-1,500/500/500/500,CLOAK,88,Camouflage Cape,★★★
2021-03-11 09:05:54,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-11 13:51:06,EQUIP,HEAVY-1,500/500/500/500,FAIRY,1,Warrior Fairy,★
2021-03-11 13:51:06,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-11 13:51:06,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-11 16:28:22,EQUIP,HEAVY-1,500/500/500/500,FAIRY,8,Artillery Fairy,★
2021-03-11 16:28:22,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-11 17:55:01,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-11 20:46:42,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-11 20:46:44,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2021-03-11 20:46:46,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-03-11 22:44:24,GUN,NORMAL,30/30/30/30,HG,96,Grizzly,★★★★★
2021-03-11 22:44:24,GUN,NORMAL,30/30/30/30,SMG,25,MP40,★★
2021-03-11 22:44:32,EQUIP,NORMAL,120/92/60/152,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-11 22:44:32,EQUIP,NORMAL,120/92/60/152,TEXO,37,IOP T1 Exoskeleton,★★
2021-03-11 22:44:32,EQUIP,NORMAL,120/92/60/152,XEXO,55,IOP X1 Exoskeleton,★★
2021-03-11 22:44:34,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-11 22:44:37,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-11 22:44:40,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-12 00:28:46,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2021-03-12 00:28:46,GUN,NORMAL,30/30/30/30,HG,233,Px4 Storm,★★★★★
2021-03-12 00:28:57,EQUIP,NORMAL,120/92/60/152,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-12 00:29:00,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-12 00:29:02,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-12 00:29:08,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-12 00:57:20,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-12 00:57:22,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2 Exoskeleton,★★★
2021-03-12 00:57:23,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-12 01:56:33,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-12 01:56:35,EQUIP,HEAVY-1,500/500/500/500,FAIRY,9,Airstrike Fairy,★
2021-03-12 01:56:37,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,43,Type 2 Armor Plate,★★★★
2021-03-12 10:49:25,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,4,VFL 6-24X56,★★★★★
2021-03-12 10:49:27,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2021-03-12 17:37:36,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-12 17:37:39,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-12 18:06:37,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2021-03-12 18:06:39,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,3,PSO-1,★★★★
2021-03-12 18:49:22,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-03-12 18:49:24,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,Fury Fairy,★
2021-03-12 20:29:09,EQUIP,HEAVY-1,500/500/500/500,NIGHTEQUIP,15,PEQ-15,★★★★
2021-03-12 23:28:16,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2021-03-12 23:28:16,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-03-12 23:28:24,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-12 23:28:30,EQUIP,NORMAL,120/92/60/152,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-12 23:28:30,EQUIP,NORMAL,120/92/60/152,CLOAK,88,Camouflage Cape,★★★
2021-03-12 23:28:30,EQUIP,NORMAL,120/92/60/152,NIGHTEQUIP,14,PEQ-5,★★★
2021-03-13 00:14:47,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2021-03-13 00:14:48,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2021-03-13 00:14:55,EQUIP,NORMAL,10/10/10/10,REDDOT,11,COG M150,★★★★
2021-03-13 00:15:01,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-13 01:09:43,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,65,AC3 Suppressor,★★★★
2021-03-13 01:52:33,EQUIP,HEAVY-1,500/500/500/500,HOLO,7,EOT 516,★★★★
2021-03-13 08:28:08,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-13 09:11:32,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type 1 Armor Plate,★★★
2021-03-13 10:40:15,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,Twin Fairies,★
2021-03-13 16:01:42,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2021-03-13 16:34:40,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,Sniper Fairy,★
2021-03-13 20:22:46,EQUIP,HEAVY-1,500/500/500/500,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-13 20:22:47,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2 Suppressor,★★★
2021-03-13 20:22:47,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2021-03-13 22:40:46,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2021-03-13 22:40:46,GUN,NORMAL,30/30/30/30,HG,141,Gr USPCompact,★★
2021-03-13 22:41:01,EQUIP,NORMAL,120/92/60/152,XEXO,56,IOP X2 Exoskeleton,★★★
2021-03-13 22:41:01,EQUIP,NORMAL,120/92/60/152,CLOAK,88,Camouflage Cape,★★★
